confidence,intensity,prediction
93.7947769165039,0.2327915425773583,surprise
95.89420318603516,0.010542833534518473,surprise
58.513153076171875,0.19156846429895844,surprise
57.71833038330078,1.4443351844896946,sadness
57.65622329711914,1.3347622488783273,sadness
46.29634475708008,4.166666666666667,sadness
