boot3_loss_real
201.77904982672072
172.6606004060176
188.22403960862633
200.2605165905631
166.64345805641508
179.5375505387393
166.9429208353283
176.6739961338424
199.43619489588616
179.96318203510916
168.67780567284925
152.78804659911773
207.71337566749702
179.25605461177173
188.4766954852544
186.60902797714732
197.19297553300888
149.65495029977927
168.088124328524
170.34805689527525
151.89271017716942
146.64211532207395
173.30978582256444
128.89647186705727
203.8911440253216
132.78537582909573
130.52838411853972
137.8572172412824
228.44423631437493
136.71801981600944
200.47592427472725
265.6641484537863
151.84580921439436
254.22822993408437
192.6757137562821
177.63500074533437
151.79838164247778
238.76815194908215
212.4171871676484
181.42785169583343
279.41076679380967
270.0141743411105
208.1959045140399
180.6799133277111
149.11137700850563
258.9898993021553
185.90074381117208
207.53062284747142
209.71654094855876
203.33465610871107
173.33644647382724
186.63898642088265
178.15902587856206
155.12090671927024
227.93501122665765
183.51628926058083
285.79621210829123
158.99438708195154
166.89649959283278
174.42585992787244
164.3160299722352
192.81341890799797
172.8732262544362
201.49854433692184
190.08937609377296
295.60897333350226
158.1416999602488
166.94718577550725
150.60277378217992
164.92463506243703
167.9317411206295
122.6326158812322
217.44290661949162
162.7105454735925
150.0038823919393
167.4634950380947
203.81373948934993
171.85834078118643
187.0729055286614
166.87327382360235
153.75493524275362
153.690978494357
191.13854248258534
131.92536401349858
183.4409326922725
128.35953729785552
151.2794474828937
175.03156224990653
181.38090462150922
186.87382472680773
145.12157624079987
150.7077918248411
293.4750021796504
144.24301331403154
184.7678485094553
169.6452369463634
219.608729991492
142.54494705805044
146.00470387256237
185.48415493263988
