boot1_loss_real
193.71698613143582
175.31371882079344
193.9192979009789
197.03595092206453
169.6326836506932
184.79588563628943
171.12698822918315
177.05878541506848
198.15242000329556
184.975447374548
168.02226945590476
156.25654899612886
210.75214886540078
188.86677011971818
143.16494086548875
179.93297755823312
202.44950434443237
162.43779601804988
161.37982214093245
176.9828749869945
158.6531970968801
152.96362542479736
170.22742116191924
130.42602697193502
206.13404135949784
138.38245809752596
131.7826054401833
150.37334657772104
228.12989055167174
145.68969954031334
213.5210030575335
260.7854541272385
166.70321742628767
255.87497378475416
192.3953562154497
185.8715768970465
152.41657267610535
252.22325500697377
229.01951421971842
181.954396770355
306.97768963866156
264.7387375790545
212.25750795379054
180.26552096983812
148.6039414825647
304.3524773930617
197.9225815804219
238.2378633671128
218.40605833896117
205.78443276750343
176.81464440490456
176.01209303224027
189.61834547396185
166.5135421465789
233.19931930068051
155.39838937588706
310.5337467411014
174.78708865503788
178.90201228232806
185.3036580470493
165.54036459707808
201.20214865742244
177.07500538797933
201.10350943252166
178.00770328818672
299.017386041163
164.84298636976908
168.66295628451272
151.34059795457304
163.2793232187334
178.41880342242337
121.90104243672623
214.39963188930557
157.5607782470108
160.46030767350635
185.78308651962112
212.36664575424354
173.4149287738445
188.5417691071911
177.3000056742758
165.9172471076534
153.14504295205194
205.37539380317554
128.3202711469778
174.62749517709156
129.88999393819765
152.28719677542574
177.54524073107314
187.15578914204025
176.3374661755611
139.3115624585189
157.06490630776767
304.3543538985795
146.98171849597333
190.65197838282046
167.25466131233802
217.5111788737232
142.30391603507027
144.70084107558853
188.4085786218795
